plot.id,block.id.harvest,site.id,block.id,stu.block.id,site.name,region,transplant,landuse,block,stu.block,treatment,harvest,wp,lat,long,setup.date,harvest.date,growth.period,Tagsp,pasture.disc.setup,height..setup,target.sp.cover.setup,total.veg.cover.setup,pasture.disc.harvest,height.harvest,target.sp.cover.harvest..,total.veg.cover.harvest..,PREVIOUS..HX.1.biomass.target.sp.g,PREVIOUS..HX.1.biomass.other.sp.g,PREVIOUS..HX.1.biomass.total.g,biomass.total.g,productivity.total.g.m2.day,consumption.total.g.m2.day,productivity.total.g.m2.dayWEIGHTED,consumption.total.g.m2.dayWEIGHTED,pool,biomass.sp,prodsp,conssp,prodsp.per,conssp.per,Plant.N.SUA,Plant.N.NTNU,Plant.C,Plant.N,Plant.CN,Lag.N,rain.sum,rain.acc.sum,map15_17,sand.per,N.per,SOC.per,rain.sum,zero.days,consec.NoRain.days
DRY_P_1_EX_H1,DRY_P_1_H1,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,Control,P,1,2,EX,H1,1009,-3.303212,34.847736,2/21/2017,3/26/2017,33,Chl pyc,1.3,1.4,5,55,7.5,18.6,3,95,,,,109.68,8.074074074,4.592592593,7.401736665,5.522895623,other,106.62,7.99,5.01,7.286725955,5.79973064,,,,,,,156.81,156.8064416,672.04,61.83,0.129,1.27,156.8064416,9,1
DRY_P_1_OP_H1,DRY_P_1_H1,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,Control,P,1,2,OP,H1,1009,-3.303212,34.847736,2/21/2017,3/26/2017,33,Chl pyc,1.4,1.3,8,50,2,4,8,70,2.03,11.73,13.76,55.12,3.481481481,,,,other,47.08,2.98,,,,1.3,1.3,,1.3,0,,156.81,313.6128831,672.04,61.83,0.129,1.27,156.8064416,9,1
DRY_P_2_EX_H1,DRY_P_2_H1,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,Control,P,2,3,EX,H1,1006,-3.408426,34.850244,2/21/2017,3/26/2017,33,Chl pyc,1,0.2,24,45,3,10,20,47,,,,54.11,3.702861953,0.990740741,7.79787632,0.180530303,other,33.33,2.45,-0.49,8.417508418,-0.760732323,,,,,,,156.81,156.8064416,672.04,66.85,0.129,,156.8064416,9,2
DRY_P_2_OP_H1,DRY_P_2_H1,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,Control,P,2,3,OP,H1,1006,-3.408426,34.850244,2/21/2017,3/26/2017,33,Chl pyc,0.8,1.1,3,30,1,0.9,9,55,5.9,4.22,10.12,42.34,2.712121212,,,,other,39.21,2.95,,,,1.93,1.93,,1.93,0,,156.81,313.6128831,672.04,66.85,0.129,,156.8064416,9,2
DRY_P_3_EX_H1,DRY_P_3_H1,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,Control,P,3,1,EX,H1,1001,-3.406316,34.850407,2/20/2017,3/26/2017,34,Chl pyc,1.7,1.5,4,55,,,,,,,,,,,,,other,,,,,,,,,,,,176.82,176.8158372,672.04,58.83,0.146,1.55,176.8158372,9,2
DRY_P_3_OP_H1,DRY_P_3_H1,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,Control,P,3,1,OP,H1,1001,-3.406316,34.850407,2/20/2017,3/26/2017,34,Chl pyc,1.2,1.2,2,50,2,2.4,7,60,0.79,11,11.79,53.37,3.397058824,,,,other,51.76,3.33,,,,,,,,,,176.82,353.6316743,672.04,58.83,0.146,1.55,176.8158372,9,2
DRY_P_4_EX_H1,DRY_P_4_H1,DRY_P,DRY_P_4,,Makao,DRY,Control,P,4,,EX,H1,1003,-3.406853,34.8516,2/20/2017,3/26/2017,34,Chl pyc,1.5,1.9,10,45,4,8.2,10,55,,,,56.21,3.544934641,1.572712418,5.73120915,1.015972222,other,47.2,2.9,1,5.682643428,0.422941176,1.51,1.51,,1.51,0,,176.82,176.8158372,672.04,57.61,0.145,,176.8158372,9,2
DRY_P_4_OP_H1,DRY_P_4_H1,DRY_P,DRY_P_4,,Makao,DRY,Control,P,4,,OP,H1,1003,-3.406853,34.8516,2/20/2017,3/26/2017,34,Chl pyc,1.5,3.5,5,45,2.3,5.6,4,50,1.16,11.66,12.82,36.96,1.972222222,,,,other,34.92,1.9,,,,,,,,,,176.82,353.6316743,672.04,57.61,0.145,,176.8158372,9,2
SE_1_EX_H1,SE_1_H1,SE,SE_1,,Seronera,SE,Control,W,1,,EX,H1,1023,-2.437747,34.855162,2/26/2017,3/18/2017,20,Dig mac,,0.9,4,45,4,7.3,6,65,,,,41.36,4.029166667,-0.356944444,3.936813187,0.378125,other,36.34,3.33,0.3,3.653820285,0.839736111,1.99,1.99,,1.99,0,,84.86,84.86457834,855.62,53.59,0.113,,84.86457834,4,3
SE_1_EX2_H1,SE_1_H1,SE,SE_1,,Seronera,SE,Control,W,1,,EX2,H1,1023,-2.437747,34.855162,2/25/2017,3/18/2017,21,Dig mac,,1,2,45,3.9,8.3,3,60,,,,50.21,5.007936508,0.830687831,6.401801461,0.788955026,other,47.03,4.59,1.7,6.246436196,1.509603175,1.69,1.69,,1.69,0,,86.14,171.0043041,855.62,53.59,0.113,,86.13972578,4,3
SE_1_OP_H1,SE_1_H1,SE,SE_1,,Seronera,SE,Control,W,1,,OP,H1,1023,-2.437747,34.855162,2/25/2017,3/18/2017,21,Dig mac,,2.6,2,45,4.3,10.3,10,55,,12.35,12.35,43.93,4.177248677,,,,other,34.21,,,,,1.96,1.96,,1.96,0,,86.14,257.1440299,855.62,53.59,0.113,,86.13972578,4,3
SE_2_EX_H1,SE_2_H1,SE,SE_2,,Seronera,SE,Control,W,2,,EX,H1,1025,-2.437766,34.855394,2/26/2017,3/18/2017,20,Dig mac,,1.8,3,35,3.9,7.4,5,70,,,,41.51,4.5875,1.109722222,4.310185185,2.173472222,other,36.83,3.94,1.5,3.943732194,2.240763889,1.93,1.93,,1.93,0,,84.86,84.86457834,855.62,63.33,0.13,1.31,84.86457834,4,3
SE_2_EX2_H1,SE_2_H1,SE,SE_2,,Seronera,SE,Control,W,2,,EX2,H1,1025,-2.437766,34.855394,2/25/2017,3/18/2017,21,Dig mac,,2.1,12,30,3.4,5.4,18,45,,,,23.44,1.978835979,-1.333333333,3.151087596,-0.378306878,other,16.19,1.02,-1.3,4.192631785,-0.454325397,1.82,1.82,,1.82,0,,86.14,171.0043041,855.62,63.33,0.13,1.31,86.13972578,4,3
SE_2_OP_H1,SE_2_H1,SE,SE_2,,Seronera,SE,Control,W,2,,OP,H1,1025,-2.437766,34.855394,2/25/2017,3/18/2017,21,Dig mac,,3.3,8,35,3.4,4.4,10,40,,8.48,8.48,33.52,3.312169312,,,,other,26.02,,,,,1.96,1.96,,1.96,0,,86.14,257.1440299,855.62,63.33,0.13,1.31,86.13972578,4,3
SE_3_EX_H1,SE_3_H1,SE,SE_3,,Seronera,SE,Control,W,3,,EX,H1,1027,-2.437991,34.855418,2/26/2017,3/18/2017,20,Dig mac,,2.4,5,50,5,8.3,7,70,,,,63.15,7.408333333,3.315277778,9.123511905,3.411805556,other,46.21,5.06,1.84,6.781139771,2.028541667,0.4,0.4,,0.4,0,,84.86,84.86457834,855.62,64.45,0.129,,84.86457834,4,3
SE_3_EX2_H1,SE_3_H1,SE,SE_3,,Seronera,SE,Control,W,3,,EX2,H1,1027,-2.437991,34.855418,2/25/2017,3/18/2017,21,Dig mac,,1.4,5,45,5,3.3,15,65,,,,40.08,4.003968254,0.105820106,4.912240537,0.848148148,other,30.96,2.8,-0.27,4.946428571,0.128730159,1.69,1.69,,1.69,0,,86.14,171.0043041,855.62,64.45,0.129,,86.13972578,4,3
SE_3_OP_H1,SE_3_H1,SE,SE_3,,Seronera,SE,Control,W,3,,OP,H1,1027,-2.437991,34.855418,2/25/2017,3/18/2017,21,Dig mac,,1.3,10,40,4.1,6,6,50,,9.81,9.81,39.28,3.898148148,,,,other,32.97,,,,,1.72,1.72,,1.72,0,,86.14,257.1440299,855.62,64.45,0.129,,86.13972578,4,3
SE_4_EX_H1,SE_4_H1,SE,SE_4,,Seronera,SE,Control,W,4,,EX,H1,1026,-2.438079,34.854989,2/26/2017,3/18/2017,20,Dig mac,,3.9,6,35,5.6,8.8,8,65,,,,51.9,5.805555556,2.140277778,7.081807082,2.404791667,other,42.17,4.45,2.05,6.267404623,2.006027778,2.03,2.03,,2.03,0,,84.86,84.86457834,855.62,65.67,0.143,1.5,84.86457834,4,3
SE_4_EX2_H1,SE_4_H1,SE,SE_4,,Seronera,SE,Control,W,4,,EX2,H1,1026,-2.438079,34.854989,2/25/2017,3/18/2017,21,Dig mac,,2.7,15,35,5.4,12.5,25,55,,,,60.69,6.691798942,3.201058201,10.77887721,2.243253968,other,34.41,3.22,0.93,11.35487528,0.096494709,2.14,2.14,,2.14,0,,86.14,171.0043041,855.62,65.67,0.143,1.5,86.13972578,4,3
SE_4_OP_H1,SE_4_H1,SE,SE_4,,Seronera,SE,Control,W,4,,OP,H1,1026,-2.438079,34.854989,2/25/2017,3/18/2017,21,Dig mac,,4.1,6,40,4.7,7.1,10,45,,10.1,10.1,36.49,3.490740741,,,,other,27.41,,,,,2.1,2.1,,2.1,0,,86.14,257.1440299,855.62,65.67,0.143,1.5,86.13972578,4,3
WET_W_1_EX_H2,WET_W_1_H2,WET_W,WET_W_1,WET_W_3,Handajega,WET,Control,W,1,3,EX,H2,954,-2.272484,34.023326,3/20/2017,5/13/2017,54,The tri,1.5,2.7,7,45,3.5,17,5,40,1.28,16.1,17.38,25.71,0.616255144,-0.565329218,0.95207476,-0.037345679,other,23.49,0.59,-0.61,0.64888301,-0.030658436,,,,,,,217.8,509.1480747,1279.26,64.67,0.102,1.39,217.8044596,18,8
WET_W_1_OP_H2,WET_W_1_H2,WET_W,WET_W_1,WET_W_3,Handajega,WET,Control,W,1,3,OP,H2,954,-2.272484,34.023326,3/20/2017,5/13/2017,54,The tri,1.5,5.5,5,45,5.2,10.2,5,30,1.74,11.99,13.73,36.7,1.181584362,,,,other,35.27,1.2,,,,,,,,,,217.8,726.9525343,1279.26,64.67,0.102,1.39,217.8044596,18,8
WET_W_2_EX_H2,WET_W_2_H2,WET_W,WET_W_2,WET_W_4,Handajega,WET,Control,W,2,4,EX,H2,953,-2.2783,34.024459,3/20/2017,5/13/2017,54,The tri,1.5,1.4,8,35,5,24.6,20,55,2.47,5.28,7.75,52.69,2.335390947,2.043209877,3.365483539,1.157124486,other,37.83,1.67,1.28,3.913874192,0.447582305,1.4,1.4,,1.4,0,,217.8,509.1480747,1279.26,62.05,0.113,,217.8044596,18,8
WET_W_2_OP_H2,WET_W_2_H2,WET_W,WET_W_2,WET_W_4,Handajega,WET,Control,W,2,4,OP,H2,953,-2.2783,34.024459,3/20/2017,5/13/2017,54,The tri,0.8,3.7,15,35,3,9.6,15,50,1.85,5.44,7.29,12.97,0.29218107,,,,other,12.97,0.39,,,,,,,,,,217.8,726.9525343,1279.26,62.05,0.113,,217.8044596,18,8
WET_W_3_EX_H2,WET_W_3_H2,WET_W,WET_W_3,WET_W_1,Handajega,WET,Control,W,3,1,EX,H2,951,-2.277999,34.027678,3/21/2017,5/13/2017,53,The tri,2.8,1.4,15,35,3.5,31.6,40,65,8.18,6.52,14.7,81.04,3.002620545,3.342767296,3.422532656,2.263259958,other,17.08,0.22,-0.01,0.890985325,-0.092819706,,,,,,2.03,213.79,518.8508492,1279.26,59.67,0.108,1.45,213.7932563,18,8
WET_W_3_OP_H2,WET_W_3_H2,WET_W,WET_W_3,WET_W_1,Handajega,WET,Control,W,3,1,OP,H2,951,-2.277999,34.027678,3/21/2017,5/13/2017,53,The tri,2.7,1.5,33,40,3.2,13.2,20,55,10.92,12.83,23.75,17.26,-0.340146751,,,,other,17.26,0.23,,,,1.16,1.16,,1.16,0,,213.79,732.6441055,1279.26,59.67,0.108,1.45,213.7932563,18,8
WET_W_4_EX_H2,WET_W_4_H2,WET_W,WET_W_4,WET_W_2,Handajega,WET,Control,W,4,2,EX,H2,950,-2.278837,34.031884,3/21/2017,5/13/2017,53,The tri,1,3.3,25,40,3.5,20.6,15,50,2.91,10.26,13.17,33.72,1.243186583,0.431341719,1.787561146,0.482861635,other,24.44,1.05,0.32,1.716207447,0.255660377,1.33,1.33,,1.33,0,1.82,213.79,518.8508492,1279.26,55.57,0.131,,213.7932563,18,9
WET_W_4_OP_H2,WET_W_4_H2,WET_W,WET_W_4,WET_W_2,Handajega,WET,Control,W,4,2,OP,H2,950,-2.278837,34.031884,3/21/2017,5/13/2017,53,The tri,0.7,1.4,18,35,2,6,10,30,5.55,4.45,10,25.49,0.811844864,,,,other,18.38,0.73,,,,2.03,2.03,,2.03,0,,213.79,732.6441055,1279.26,55.57,0.131,,213.7932563,18,9
WET_P_1_EX_H2,WET_P_1_H2,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,Control,P,1,1,EX,H2,957,-2.350052,34.049976,3/22/2017,5/14/2017,53,Chr ori,1,0.3,12,15,3,14.2,55,92,1.91,13.25,15.16,58.14,2.434486373,1.499475891,-0.091655779,1.874779874,other,33.89,1.62,1.09,2.835146467,0.553736897,4.52,4.52,,4.52,0,2.35,222.92,546.1206371,1295.06,45,0.135,1.17,222.9241108,18,7
WET_P_1_OP_H2,WET_P_1_H2,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,Control,P,1,1,OP,H2,957,-2.350052,34.049976,3/22/2017,5/14/2017,53,Chr ori,1.2,0.6,8,12,1,9.6,45,60,8.69,3,11.69,29.53,0.935010482,,,,other,13.16,0.53,,,,2.56,2.56,,2.56,0,1.96,222.92,769.044748,1295.06,45,0.135,1.17,222.9241108,18,7
WET_P_2_EX_H2,WET_P_2_H2,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,Control,P,2,2,EX,H2,959,-2.348488,34.05011,3/22/2017,5/14/2017,53,Chr ori,1.5,1.6,12,50,5.5,16.8,20,80,0,13.46,13.46,61.21,2.924528302,1.681865828,2.592374214,1.57442348,other,36.79,1.65,1.01,1.592006824,0.835901468,1.47,1.47,,1.47,0,2,222.92,546.1206371,1295.06,45.98,0.119,,222.9241108,18,7
WET_P_2_OP_H2,WET_P_2_H2,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,Control,P,2,2,OP,H2,959,-2.348488,34.05011,3/22/2017,5/14/2017,53,Chr ori,1.6,2,7,40,2.2,5.2,30,65,0.15,5.26,5.41,29.12,1.242662474,,,,other,17.5,0.64,,,,1.79,1.79,,1.79,0,,222.92,769.044748,1295.06,45.98,0.119,,222.9241108,18,7
WET_P_3_EX_H2,WET_P_3_H2,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,Control,P,3,4,EX,H2,1022,-2.367293,34.062509,3/22/2017,5/14/2017,53,Chr ori,1.5,3.8,7,60,12,51.4,5,95,5.16,31.55,36.71,104.22,4.320754717,0.772536688,3.67428004,0.733909853,other,99.42,4.12,0.58,3.731788036,0.428595388,1.44,1.44,,1.44,0,2.17,222.92,546.1206371,1295.06,42.5,0.17,1.6,222.9241108,18,8
WET_P_3_OP_H2,WET_P_3_H2,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,Control,P,3,4,OP,H2,1022,-2.367293,34.062509,3/22/2017,5/14/2017,53,Chr ori,1.8,0.7,8,45,4,28.6,3,95,0.97,20.81,21.78,89.48,3.548218029,,,,other,88.37,3.54,,,,1.51,1.51,,1.51,0,1.05,222.92,769.044748,1295.06,42.5,0.17,1.6,222.9241108,18,8
WET_P_4_EX_H2,WET_P_4_H2,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,Control,P,4,3,EX,H2,1020,-2.36857,34.062586,3/22/2017,5/14/2017,53,Chr ori,1.8,0.4,18,35,5.2,28.6,25,85,0,26.71,26.71,77.4,3.121593291,0.493710692,2.434948822,0.06336478,other,68.18,2.64,0.94,3.618099231,0.301572327,1.37,1.37,,1.37,0,2.31,222.92,462.304904,1295.06,57.26,0.154,,222.9241108,18,8
WET_P_4_OP_H2,WET_P_4_H2,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,Control,P,4,3,OP,H2,1020,-2.36857,34.062586,3/22/2017,5/14/2017,53,Chr ori,1.7,2.1,55,70,2.5,17.6,25,95,0,17.84,17.84,67.98,2.6278826,,,,other,50.22,1.7,,,,2.24,2.24,,2.24,0,2.07,222.92,685.2290149,1295.06,57.26,0.154,,222.9241108,18,8
DRY_W_1_EX_H2,DRY_W_1_H2,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,Control,W,1,3,EX,H2,995,-3.299332,34.848458,3/24/2017,05/11/2017,48,Cyn dac,2,6.8,13,30,,,,,14.67,41.78,56.45,,,,,,other,,,,,,,,,,,1.86,115.33,612.977094,754.84,12,0.294,2.34,115.3342527,25,10
DRY_W_1_EX2_H2,DRY_W_1_H2,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,Control,W,1,3,EX2,H2,995,-3.299332,34.848458,3/25/2017,05/11/2017,47,Cyn dac,2.3,19.5,13,35,2.5,13,15,60,24.35,56.73,81.08,46.41,1.074468085,1.291371158,-1.38720027,1.210283688,other,38.37,1.04,1.17,-1.098305753,0.800147754,1.58,1.58,,1.58,0,2.35,115.33,728.3113467,754.84,12,0.294,2.34,115.3342527,24,10
DRY_W_1_OP_H2,DRY_W_1_H2,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,Control,W,1,3,OP,H2,995,-3.299332,34.848458,3/24/2017,05/11/2017,48,Cyn dac,1.5,3.6,8,38,1.7,3.3,10,30,7.46,20.77,28.23,24.56,-0.212384259,,,,other,18.64,-0.12,,,,6.51,6.51,,6.51,0,2.07,115.33,843.6455994,754.84,12,0.294,2.34,115.3342527,25,10
DRY_W_2_EX_H2,DRY_W_2_H2,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,Control,W,2,4,EX,H2,980,-3.303268,34.847796,3/24/2017,05/11/2017,48,Cyn dac,0.5,1.5,4,35,1.5,6.8,10,40,3.03,34.02,37.05,43.6,0.184606481,1.583333333,1.111111111,0.774305556,other,39.53,0.07,1.66,1.93925095,0.623611111,,,,,,2.21,115.33,612.977094,754.84,17.39,0.264,,115.3342527,25,10
DRY_W_2_EX2_H2,DRY_W_2_H2,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,Control,W,2,4,EX2,H2,980,-3.303268,34.847796,3/25/2017,05/11/2017,47,Cyn dac,2.5,6.4,15,40,2,9.6,40,60,9.42,80.87,90.29,46.29,0.34751773,1.776004728,-0.747635934,1.401536643,other,21.43,-1,0.63,0.525625871,0.1893026,2.07,2.07,,2.07,0,1.82,115.33,728.3113467,754.84,17.39,0.264,,115.3342527,24,10
DRY_W_2_OP_H2,DRY_W_2_H2,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,Control,W,2,4,OP,H2,980,-3.303268,34.847796,3/24/2017,05/11/2017,48,Cyn dac,1.7,3.5,10,30,1.7,3.2,15,25,2.09,38.32,40.41,16.24,-1.398726852,,,,other,10.83,-1.59,,,,1.82,1.82,,1.82,0,3.26,115.33,843.6455994,754.84,17.39,0.264,,115.3342527,25,10
DRY_W_3_EX_H2,DRY_W_3_H2,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,Control,W,3,1,EX,H2,998,-3.295645,34.852435,3/24/2017,05/11/2017,48,Cyn dac,1.2,4.1,6,50,,,,,8.26,30.12,38.38,,,,,,other,,,,,,,,,,,2.35,115.33,610.9396387,717.36,16.5,0.226,1.97,115.3342527,25,11
DRY_W_3_EX2_H2,DRY_W_3_H2,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,Control,W,3,1,EX2,H2,998,-3.295645,34.852435,3/25/2017,05/11/2017,47,Cyn dac,1.5,4.3,6,31,,,,,17.64,56.39,74.03,,,,,,other,,,,,,,,,,,3.33,115.33,726.2738914,717.36,16.5,0.226,1.97,115.3342527,24,11
DRY_W_3_OP_H2,DRY_W_3_H2,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,Control,W,3,1,OP,H2,998,-3.295645,34.852435,3/24/2017,05/11/2017,48,Cyn dac,1.5,14.8,15,62,,,,,7.26,17.91,25.17,0,-1.456597222,,,,other,0,-1.04,,,,,,,,,2.03,115.33,841.6081441,717.36,16.5,0.226,1.97,115.3342527,25,11
DRY_W_4_EX_H2,DRY_W_4_H2,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,Control,W,4,2,EX,H2,1000,-3.296013,34.854327,3/25/2017,05/11/2017,47,Cyn dac,1,2.3,6,35,2,3.6,18,25,3.59,49.69,53.28,25.81,-0.023640662,0.591607565,3.519897557,0.147901891,other,11.35,-0.38,0.04,7.517829827,-0.048167849,,,,,,2.07,132.71,643.7125121,717.36,36.4,0.218,,132.7109577,26,11
DRY_W_4_EX2_H2,DRY_W_4_H2,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,Control,W,4,2,EX2,H2,1000,-3.296013,34.854327,3/25/2017,05/11/2017,47,Cyn dac,1.8,3.2,7,35,,,20,45,49.76,46.73,96.49,,,,,,other,0,,,,,,,,,,1.79,132.71,776.4234698,717.36,36.4,0.218,,132.7109577,26,11
DRY_W_4_OP_H2,DRY_W_4_H2,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,Control,W,4,2,OP,H2,1000,-3.296013,34.854327,3/25/2017,05/11/2017,47,Cyn dac,1.5,,8,55,1.5,1.2,10,25,8.39,17.82,26.21,15.8,-0.615248227,,,,other,10.73,-0.42,,,,,,,,,,132.71,909.1344275,717.36,36.4,0.218,,132.7109577,26,11
DRY_P_1_EX_H2,DRY_P_1_H2,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,Control,P,1,2,EX,H2,1009,-3.303212,34.847736,3/26/2017,05/09/2017,44,Chl pyc,4,7.1,11,60,4,15.6,25,85,3.06,106.62,109.68,72.93,1.124368687,2.603535354,0.445526696,2.413068182,other,48.16,0.07,2.51,0.273433257,1.771338384,1.65,1.65,,1.65,0,,90.82,404.4296025,672.04,61.83,0.129,1.27,90.81671935,26,9
DRY_P_1_OP_H2,DRY_P_1_H2,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,Control,P,1,2,OP,H2,1009,-3.303212,34.847736,3/26/2017,05/09/2017,44,Chl pyc,1.8,7.9,30,70,1.5,8.8,65,75,8.04,47.08,55.12,31.69,-1.479166667,,,,other,8.38,-2.44,,,,,,,,,1.3,90.82,495.2463218,672.04,61.83,0.129,1.27,90.81671935,26,9
DRY_P_2_EX_H2,DRY_P_2_H2,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,Control,P,2,3,EX,H2,1006,-3.408426,34.850244,3/26/2017,05/09/2017,44,Chl pyc,1.1,1.1,15,28,1.5,11.2,25,55,20.78,33.33,54.11,29.67,-0.799873737,0.829545455,-1.454315886,0.664962121,other,14.99,-1.53,-0.02,-2.226796955,0.090088384,1.51,1.51,,1.51,0,,90.82,404.4296025,672.04,66.85,0.129,,90.81671935,26,9
DRY_P_2_OP_H2,DRY_P_2_H2,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,Control,P,2,3,OP,H2,1006,-3.408426,34.850244,3/26/2017,05/09/2017,44,Chl pyc,1.5,2.6,10,40,1.5,6.6,15,35,3.13,39.21,42.34,16.53,-1.629419192,,,,other,15.35,-1.51,,,,1.33,1.33,,1.33,0,1.93,90.82,495.2463218,672.04,66.85,0.129,,90.81671935,26,9
DRY_P_3_EX_H2,DRY_P_3_H2,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,Control,P,3,1,EX,H2,1001,-3.406316,34.850407,3/26/2017,05/09/2017,44,Chl pyc,1.8,2.2,25,35,2,14.2,40,55,,0,,27.67,-1.622474747,-0.764520202,-2.439451331,-0.797190657,other,14.2,-2.37,-1.15,-0.188996887,-0.989488636,0.74,0.74,,0.74,0,,90.82,444.4483937,672.04,58.83,0.146,1.55,90.81671935,26,10
DRY_P_3_OP_H2,DRY_P_3_H2,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,Control,P,3,1,OP,H2,1001,-3.406316,34.850407,3/26/2017,05/09/2017,44,Chl pyc,1.2,3.5,15,50,2.5,14.1,15,70,1.61,51.76,53.37,39.78,-0.857954545,,,,other,32.37,-1.22,,,,1.3,1.3,,1.3,0,,90.82,535.265113,672.04,58.83,0.146,1.55,90.81671935,26,10
DRY_P_4_EX_H2,DRY_P_4_H2,DRY_P,DRY_P_4,,Makao,DRY,Control,P,4,,EX,H2,1003,-3.406853,34.8516,3/26/2017,05/09/2017,44,Chl pyc,1.3,4.5,7,35,1,6.1,10,40,9.01,47.2,56.21,26.72,-0.646464646,-1.315025253,-0.449494949,-1.57667298,other,21.03,-0.88,-0.65,-0.366985068,-0.295296717,1.44,1.44,,1.44,0,1.51,90.82,444.4483937,672.04,57.61,0.145,,90.81671935,26,11
DRY_P_4_OP_H2,DRY_P_4_H2,DRY_P,DRY_P_4,,Makao,DRY,Control,P,4,,OP,H2,1003,-3.406853,34.8516,3/26/2017,05/09/2017,44,Chl pyc,1.2,3.7,15,60,2,12.4,40,75,2.04,34.92,36.96,47.55,0.668560606,,,,other,31.39,-0.22,,,,1.19,1.19,,1.19,0,,90.82,535.265113,672.04,57.61,0.145,,90.81671935,26,11
SE_1_EX_H2,SE_1_H2,SE,SE_1,,Seronera,SE,Control,W,1,,EX,H2,1023,-2.437747,34.855162,3/18/2017,5/17/2017,60,Dig mac,5,4.5,15,50,5.8,35.6,25,60,5.02,36.34,41.36,65.63,1.00462963,-0.04212963,1.366231762,-0.487361111,other,44.89,0.49,-0.65,2.418283363,-0.907893519,1.68,1.68,,1.68,0,1.99,136.42,393.5595194,855.62,53.59,0.113,,136.4154895,35,9
SE_1_EX2_H2,SE_1_H2,SE,SE_1,,Seronera,SE,Control,W,1,,EX2,H2,1023,-2.437747,34.855162,3/18/2017,5/17/2017,60,Dig mac,4.5,2.5,7,45,4.5,21.5,15,50,3.18,47.03,50.21,48.94,0.231944444,-0.814814815,0.833670034,-1.177546296,other,39.75,0.26,-0.89,1.738389183,-0.991180556,1.82,1.82,,1.82,0,1.69,136.42,529.9750088,855.62,53.59,0.113,,136.4154895,35,9
SE_1_OP_H2,SE_1_H2,SE,SE_1,,Seronera,SE,Control,W,1,,OP,H2,1023,-2.437747,34.855162,3/18/2017,5/17/2017,60,Dig mac,5.1,10.9,8,55,4.7,20.4,15,75,9.72,34.21,43.93,66.54,1.046759259,,,,other,58.87,1.14,,,,1.65,1.65,,1.65,0,1.96,136.42,666.3904983,855.62,53.59,0.113,,136.4154895,35,9
SE_2_EX_H2,SE_2_H2,SE,SE_2,,Seronera,SE,Control,W,2,,EX,H2,1025,-2.437766,34.855394,3/18/2017,5/17/2017,60,Dig mac,5.4,,25,75,8,23.4,30,85,4.68,36.83,41.51,85.99,2.429166667,3.511574074,0.803921569,3.26650463,other,53.54,1.27,2.01,0.491301908,1.283481481,1.26,1.26,,1.26,0,1.93,136.42,393.5595194,855.62,63.33,0.13,1.31,136.4154895,35,9
SE_2_EX2_H2,SE_2_H2,SE,SE_2,,Seronera,SE,Control,W,2,,EX2,H2,1025,-2.437766,34.855394,3/18/2017,5/17/2017,60,Dig mac,4.5,8.9,10,65,5.6,32,10,55,7.25,16.19,23.44,61.88,1.312962963,2.39537037,1.329124579,1.458287037,other,56.07,1.39,2.13,1.75308642,1.088319444,1.4,1.4,,1.4,0,1.82,136.42,529.9750088,855.62,63.33,0.13,1.31,136.4154895,35,9
